Shipment_ID,Shipment_Date,Year,Month,Cargo_Season,Commodity_Type,Commodity_Risk_Level,Shipper_Company_Name,Shipper_Compliance_Score,Consignee_Company_Name,Consignee_Compliance_Score,Shipment_Value_USD,Weight_KG,Previous_Violations,Missing_Documents,Inspection_Required
SHP10921,2022-06-07,2022,6,Hajj,Agricultural Products,Low,Harvest Exporters,84,Jeddah Agri Traders,95,174313,20041,0,No,0
SHP10922,2023-08-01,2023,8,Regular,Electronics,Medium,Samsung Electronics Export,71,Saudi Electronics Imports,80,238539,27230,2,No,0
SHP10923,2022-08-29,2022,8,Regular,Textiles,Low,ABC Textile Mills,94,Riyadh Garment Trading,87,146846,22203,2,No,0
SHP10924,2023-01-30,2023,1,Regular,Automotive Parts,Medium,Premium Auto Exports,81,Saudi Auto Imports,72,219184,28896,1,No,0
SHP10925,2025-06-12,2025,6,Hajj,Pharmaceuticals,High,Pfizer Manufacturing,67,Jeddah Pharma Distribution,53,487173,23752,8,No,1
SHP10926,2024-06-28,2024,6,Hajj,Automotive Parts,Medium,Premium Auto Exports,81,Saudi Auto Imports,72,298418,12191,3,No,0
SHP10927,2025-01-01,2025,1,Regular,Electronics,Medium,Global Electronics Trading,82,Riyadh Digital Traders,83,41675,22559,2,No,0
SHP10928,2022-09-09,2022,9,Regular,Food Products,Low,Global Food Traders,84,Jeddah Grocery Group,83,490672,11969,2,No,0
SHP10929,2024-11-16,2024,11,Year_End_Peak,Pharmaceuticals,High,Pfizer Manufacturing,67,Jeddah Pharma Distribution,53,387916,8551,8,No,1
SHP10930,2022-04-16,2022,4,Eid,Consumer Goods,Low,Global Retail Exporters,76,Jeddah Consumer Imports,60,444731,18764,4,No,0
SHP10931,2022-06-29,2022,6,Hajj,Chemicals,High,BASF Chemicals,50,Riyadh Chemical Distribution,67,397327,25872,4,No,1
SHP10932,2025-12-05,2025,12,Year_End_Peak,Consumer Goods,Low,Global Retail Exporters,76,Riyadh Retail Distribution,60,465471,12039,2,No,0
SHP10933,2023-07-17,2023,7,Hajj,Machinery,Medium,Global Machinery Solutions,31,Jeddah Machinery Traders,49,313231,24678,8,No,1
SHP10934,2022-06-02,2022,6,Hajj,Medical Equipment,High,MedTech Equipment Ltd,42,Saudi Medical Equipment,51,440835,16931,8,No,1
SHP10935,2023-08-02,2023,8,Regular,Automotive Parts,Medium,Global Auto Parts,78,Saudi Auto Imports,72,51470,9174,4,No,0
SHP10936,2025-11-29,2025,11,Year_End_Peak,Chemicals,High,BASF Chemicals,50,Saudi Chemical Imports,54,335236,12212,4,No,1
SHP10937,2025-05-08,2025,5,Regular,Chemicals,High,Industrial Chemicals Ltd,40,Jeddah Industrial Chemicals,74,378156,2221,2,No,0
SHP10938,2023-09-18,2023,9,Regular,Machinery,Medium,Global Machinery Solutions,31,Saudi Industrial Imports,72,396854,16254,1,No,0
SHP10939,2022-01-01,2022,1,Regular,Automotive Parts,Medium,Global Auto Parts,78,Saudi Auto Imports,72,71749,16500,1,No,0
SHP10940,2022-03-03,2022,3,Ramadan,Medical Equipment,High,MedTech Equipment Ltd,42,Riyadh Medical Distribution,57,157016,7594,7,No,0
SHP10941,2024-04-03,2024,4,Eid,Automotive Parts,Medium,Auto Components Ltd,80,Jeddah Vehicle Parts,89,413263,150,2,No,0
SHP10942,2023-11-17,2023,11,Year_End_Peak,Electronics,Medium,Global Electronics Trading,82,Jeddah Tech Distribution,77,423131,13628,3,No,0
SHP10943,2023-08-09,2023,8,Regular,Machinery,Medium,Industrial Machinery Ltd,37,Saudi Industrial Imports,72,336660,17008,2,No,0
SHP10944,2023-03-20,2023,3,Ramadan,Consumer Goods,Low,Consumer Products Ltd,74,Riyadh Retail Distribution,60,380485,26410,3,No,0
SHP10945,2024-02-20,2024,2,Regular,Machinery,Medium,Global Machinery Solutions,31,Saudi Industrial Imports,72,267322,13277,4,No,0
SHP10946,2023-07-18,2023,7,Hajj,Medical Equipment,High,Healthcare Equipment Exporters,49,Riyadh Medical Distribution,57,492022,5732,4,No,1
SHP10947,2024-03-18,2024,3,Ramadan,Chemicals,High,BASF Chemicals,50,Saudi Chemical Imports,54,2308,2831,6,No,1
SHP10948,2023-08-26,2023,8,Regular,Textiles,Low,Global Garments Exporters,94,Saudi Fashion Retail,84,317046,2810,0,No,0
SHP10949,2025-02-23,2025,2,Regular,Automotive Parts,Medium,Global Auto Parts,78,Jeddah Vehicle Parts,89,116227,13503,1,No,0
SHP10950,2023-06-29,2023,6,Hajj,Textiles,Low,Cotton Weave Industries,80,Jeddah Textile Imports,93,230721,10215,0,No,0
SHP10951,2023-07-14,2023,7,Hajj,Chemicals,High,Global Chemical Exports,58,Saudi Chemical Imports,54,365650,7419,5,No,1
SHP10952,2023-03-22,2023,3,Ramadan,Machinery,Medium,Heavy Equipment Exporters,70,Riyadh Equipment Group,72,124699,21548,4,No,0
SHP10953,2023-01-16,2023,1,Regular,Food Products,Low,Fresh Foods Exporters,99,Saudi Food Imports,82,397533,17177,1,No,0
SHP10954,2024-09-14,2024,9,Regular,Electronics,Medium,Tech Devices Ltd,66,Saudi Electronics Imports,80,344179,16991,1,No,0
SHP10955,2025-08-02,2025,8,Regular,Agricultural Products,Low,Agri Trade International,93,Saudi Agriculture Imports,85,244795,20534,1,No,0
SHP10956,2022-02-20,2022,2,Regular,Food Products,Low,Fresh Foods Exporters,99,Riyadh Food Distribution,88,413020,29161,1,No,0
SHP10957,2024-09-07,2024,9,Regular,Textiles,Low,Global Garments Exporters,94,Saudi Fashion Retail,84,9371,9672,0,No,0
SHP10958,2023-11-30,2023,11,Year_End_Peak,Pharmaceuticals,High,Cipla Pharma Exports,65,Jeddah Pharma Distribution,53,391127,13542,8,No,1
SHP10959,2023-04-11,2023,4,Eid,Machinery,Medium,Industrial Machinery Ltd,37,Saudi Industrial Imports,72,267813,23630,3,No,0
SHP10960,2025-10-26,2025,10,Regular,Medical Equipment,High,Global Medical Devices,51,Jeddah Healthcare Supplies,77,302698,26625,4,No,0
SHP10961,2023-07-02,2023,7,Hajj,Pharmaceuticals,High,Sun Pharma Logistics,42,Saudi Medical Supplies,77,46186,10420,2,No,0
SHP10962,2023-04-08,2023,4,Eid,Pharmaceuticals,High,Cipla Pharma Exports,65,Riyadh Healthcare Imports,42,70731,9741,9,No,1
SHP10963,2022-08-31,2022,8,Regular,Agricultural Products,Low,Green Farm Exports,83,Riyadh Farm Supplies,81,447360,874,1,No,0
SHP10964,2024-08-17,2024,8,Regular,Machinery,Medium,Heavy Equipment Exporters,70,Riyadh Equipment Group,72,198341,24205,2,No,0
SHP10965,2025-06-04,2025,6,Hajj,Textiles,Low,ABC Textile Mills,94,Saudi Fashion Retail,84,236062,5144,0,Yes,0
SHP10966,2025-09-28,2025,9,Regular,Chemicals,High,Industrial Chemicals Ltd,40,Jeddah Industrial Chemicals,74,188728,22275,1,No,0
SHP10967,2023-10-10,2023,10,Regular,Consumer Goods,Low,Global Retail Exporters,76,Saudi Retail Group,68,408737,88,6,No,0
SHP10968,2022-02-27,2022,2,Regular,Textiles,Low,Cotton Weave Industries,80,Jeddah Textile Imports,93,196696,6279,0,No,0
SHP10969,2022-11-25,2022,11,Year_End_Peak,Food Products,Low,Fresh Foods Exporters,99,Jeddah Grocery Group,83,235153,24870,1,No,1
SHP10970,2022-04-01,2022,4,Eid,Agricultural Products,Low,Harvest Exporters,84,Saudi Agriculture Imports,85,50258,20287,0,No,0
SHP10971,2023-05-16,2023,5,Regular,Machinery,Medium,Industrial Machinery Ltd,37,Jeddah Machinery Traders,49,228442,7283,8,No,1
SHP10972,2024-08-15,2024,8,Regular,Consumer Goods,Low,Premium Consumer Goods,69,Jeddah Consumer Imports,60,396640,3951,5,No,0
SHP10973,2025-04-27,2025,4,Eid,Pharmaceuticals,High,Sun Pharma Logistics,42,Riyadh Healthcare Imports,42,152064,20018,12,Yes,1
SHP10974,2025-12-30,2025,12,Year_End_Peak,Textiles,Low,ABC Textile Mills,94,Saudi Fashion Retail,84,346355,6571,2,No,0
SHP10975,2023-01-18,2023,1,Regular,Pharmaceuticals,High,Cipla Pharma Exports,65,Jeddah Pharma Distribution,53,448879,15365,7,No,1
SHP10976,2024-07-04,2024,7,Hajj,Agricultural Products,Low,Agri Trade International,93,Jeddah Agri Traders,95,77524,14378,1,No,0
SHP10977,2024-06-22,2024,6,Hajj,Consumer Goods,Low,Consumer Products Ltd,74,Riyadh Retail Distribution,60,218972,20253,5,No,0
SHP10978,2022-06-04,2022,6,Hajj,Machinery,Medium,Heavy Equipment Exporters,70,Riyadh Equipment Group,72,34259,8279,3,No,0
SHP10979,2025-12-27,2025,12,Year_End_Peak,Agricultural Products,Low,Harvest Exporters,84,Riyadh Farm Supplies,81,285623,28954,1,No,0
SHP10980,2025-08-02,2025,8,Regular,Medical Equipment,High,Global Medical Devices,51,Saudi Medical Equipment,51,411986,912,8,No,1
SHP10981,2023-03-12,2023,3,Ramadan,Agricultural Products,Low,Agri Trade International,93,Saudi Agriculture Imports,85,472899,7505,0,No,1
SHP10982,2024-10-30,2024,10,Regular,Electronics,Medium,Samsung Electronics Export,71,Saudi Electronics Imports,80,212295,4891,1,Yes,0
SHP10983,2022-04-17,2022,4,Eid,Consumer Goods,Low,Consumer Products Ltd,74,Saudi Retail Group,68,121140,12076,2,No,1
SHP10984,2024-08-13,2024,8,Regular,Food Products,Low,Premium Foods Ltd,94,Riyadh Food Distribution,88,68179,23221,2,No,0
SHP10985,2022-06-26,2022,6,Hajj,Textiles,Low,ABC Textile Mills,94,Saudi Fashion Retail,84,386663,16718,0,No,1
SHP10986,2022-12-17,2022,12,Year_End_Peak,Agricultural Products,Low,Harvest Exporters,84,Saudi Agriculture Imports,85,13672,9732,1,No,0
SHP10987,2023-06-27,2023,6,Hajj,Textiles,Low,ABC Textile Mills,94,Saudi Fashion Retail,84,123231,10574,0,No,0
SHP10988,2022-09-23,2022,9,Regular,Electronics,Medium,Global Electronics Trading,82,Riyadh Digital Traders,83,317955,1426,2,No,0
SHP10989,2023-10-28,2023,10,Regular,Electronics,Medium,Global Electronics Trading,82,Saudi Electronics Imports,80,375826,27218,1,No,0
SHP10990,2025-02-16,2025,2,Regular,Electronics,Medium,Samsung Electronics Export,71,Saudi Electronics Imports,80,313037,4925,1,No,0
SHP10991,2022-04-29,2022,4,Eid,Automotive Parts,Medium,Auto Components Ltd,80,Riyadh Auto Traders,77,390406,71,3,No,0
SHP10992,2024-08-12,2024,8,Regular,Automotive Parts,Medium,Global Auto Parts,78,Jeddah Vehicle Parts,89,366062,3709,0,No,0
SHP10993,2022-11-19,2022,11,Year_End_Peak,Textiles,Low,ABC Textile Mills,94,Saudi Fashion Retail,84,252637,1688,1,No,0
SHP10994,2024-12-29,2024,12,Year_End_Peak,Consumer Goods,Low,Global Retail Exporters,76,Saudi Retail Group,68,171602,29301,4,No,0
SHP10995,2023-05-07,2023,5,Regular,Consumer Goods,Low,Premium Consumer Goods,69,Riyadh Retail Distribution,60,213007,24265,6,No,0
SHP10996,2023-03-31,2023,3,Ramadan,Medical Equipment,High,MedTech Equipment Ltd,42,Jeddah Healthcare Supplies,77,443304,6067,4,No,1
SHP10997,2024-01-28,2024,1,Regular,Consumer Goods,Low,Consumer Products Ltd,74,Riyadh Retail Distribution,60,161995,5812,4,Yes,0
SHP10998,2023-04-02,2023,4,Eid,Pharmaceuticals,High,Cipla Pharma Exports,65,Jeddah Pharma Distribution,53,25335,9525,7,No,0
SHP10999,2025-06-28,2025,6,Hajj,Machinery,Medium,Heavy Equipment Exporters,70,Saudi Industrial Imports,72,491583,21909,1,No,0
SHP11000,2024-06-16,2024,6,Hajj,Food Products,Low,Global Food Traders,84,Jeddah Grocery Group,83,348125,2915,0,No,0
SHP11001,2022-10-09,2022,10,Regular,Textiles,Low,ABC Textile Mills,94,Jeddah Textile Imports,93,414724,2176,1,No,0
SHP11002,2024-07-06,2024,7,Hajj,Automotive Parts,Medium,Premium Auto Exports,81,Riyadh Auto Traders,77,21553,1194,2,No,0
SHP11003,2025-12-02,2025,12,Year_End_Peak,Automotive Parts,Medium,Auto Components Ltd,80,Jeddah Vehicle Parts,89,277325,25410,1,No,0
SHP11004,2024-01-04,2024,1,Regular,Chemicals,High,BASF Chemicals,50,Riyadh Chemical Distribution,67,153497,1996,4,No,0
SHP11005,2023-04-22,2023,4,Eid,Electronics,Medium,Samsung Electronics Export,71,Riyadh Digital Traders,83,86920,6509,2,No,0
SHP11006,2024-04-12,2024,4,Eid,Pharmaceuticals,High,Cipla Pharma Exports,65,Jeddah Pharma Distribution,53,363975,7696,7,No,1
SHP11007,2022-10-13,2022,10,Regular,Medical Equipment,High,Healthcare Equipment Exporters,49,Saudi Medical Equipment,51,363109,17037,5,Yes,1
SHP11008,2022-01-22,2022,1,Regular,Machinery,Medium,Heavy Equipment Exporters,70,Saudi Industrial Imports,72,199955,6256,1,Yes,0
SHP11009,2022-12-11,2022,12,Year_End_Peak,Food Products,Low,Fresh Foods Exporters,99,Saudi Food Imports,82,89485,14006,1,No,1
SHP11010,2025-11-05,2025,11,Year_End_Peak,Textiles,Low,ABC Textile Mills,94,Riyadh Garment Trading,87,390032,5527,0,No,0
SHP11011,2023-08-10,2023,8,Regular,Medical Equipment,High,Healthcare Equipment Exporters,49,Jeddah Healthcare Supplies,77,429960,23326,2,No,0
SHP11012,2023-03-16,2023,3,Ramadan,Consumer Goods,Low,Consumer Products Ltd,74,Saudi Retail Group,68,174760,20348,3,No,0
SHP11013,2025-09-25,2025,9,Regular,Consumer Goods,Low,Premium Consumer Goods,69,Riyadh Retail Distribution,60,273863,16402,2,No,0
SHP11014,2024-11-18,2024,11,Year_End_Peak,Machinery,Medium,Industrial Machinery Ltd,37,Riyadh Equipment Group,72,406550,1640,4,No,0
SHP11015,2023-11-16,2023,11,Year_End_Peak,Consumer Goods,Low,Premium Consumer Goods,69,Saudi Retail Group,68,105952,20284,4,No,0
SHP11016,2022-03-02,2022,3,Ramadan,Chemicals,High,Industrial Chemicals Ltd,40,Riyadh Chemical Distribution,67,18779,4980,4,No,0
SHP11017,2023-07-03,2023,7,Hajj,Automotive Parts,Medium,Premium Auto Exports,81,Saudi Auto Imports,72,86994,4351,1,No,0
SHP11018,2022-08-05,2022,8,Regular,Automotive Parts,Medium,Premium Auto Exports,81,Saudi Auto Imports,72,17019,8110,2,No,0
SHP11019,2025-12-18,2025,12,Year_End_Peak,Chemicals,High,BASF Chemicals,50,Saudi Chemical Imports,54,158248,3307,7,No,1
SHP11020,2022-08-11,2022,8,Regular,Pharmaceuticals,High,Cipla Pharma Exports,65,Saudi Medical Supplies,77,397753,8231,4,No,0
SHP11021,2022-01-15,2022,1,Regular,Food Products,Low,Global Food Traders,84,Riyadh Food Distribution,88,473706,28590,2,No,0
SHP11022,2023-06-05,2023,6,Hajj,Food Products,Low,Premium Foods Ltd,94,Jeddah Grocery Group,83,314639,16319,0,No,0
SHP11023,2022-05-27,2022,5,Regular,Consumer Goods,Low,Consumer Products Ltd,74,Saudi Retail Group,68,384151,12843,4,No,0
SHP11024,2023-05-11,2023,5,Regular,Automotive Parts,Medium,Global Auto Parts,78,Saudi Auto Imports,72,161233,9265,2,No,0
SHP11025,2024-08-25,2024,8,Regular,Textiles,Low,Global Garments Exporters,94,Riyadh Garment Trading,87,218316,13777,1,No,0
SHP11026,2022-07-25,2022,7,Hajj,Food Products,Low,Fresh Foods Exporters,99,Jeddah Grocery Group,83,119762,14539,0,No,0
SHP11027,2023-09-16,2023,9,Regular,Textiles,Low,ABC Textile Mills,94,Riyadh Garment Trading,87,272247,15595,1,No,0
SHP11028,2024-04-28,2024,4,Eid,Chemicals,High,Industrial Chemicals Ltd,40,Jeddah Industrial Chemicals,74,48400,14255,3,No,0
SHP11029,2024-08-06,2024,8,Regular,Food Products,Low,Fresh Foods Exporters,99,Riyadh Food Distribution,88,128960,22722,1,No,0
SHP11030,2023-09-10,2023,9,Regular,Medical Equipment,High,Healthcare Equipment Exporters,49,Riyadh Medical Distribution,57,57570,22983,5,No,1
SHP11031,2022-07-02,2022,7,Hajj,Agricultural Products,Low,Green Farm Exports,83,Jeddah Agri Traders,95,216918,5470,1,No,0
SHP11032,2022-04-07,2022,4,Eid,Textiles,Low,Global Garments Exporters,94,Riyadh Garment Trading,87,150965,12346,2,No,1
SHP11033,2023-10-03,2023,10,Regular,Medical Equipment,High,Healthcare Equipment Exporters,49,Jeddah Healthcare Supplies,77,129574,1054,2,No,0
SHP11034,2024-07-21,2024,7,Hajj,Agricultural Products,Low,Agri Trade International,93,Saudi Agriculture Imports,85,209242,4834,1,No,0
SHP11035,2025-06-19,2025,6,Hajj,Automotive Parts,Medium,Global Auto Parts,78,Riyadh Auto Traders,77,12192,27133,2,No,0
SHP11036,2024-07-05,2024,7,Hajj,Chemicals,High,Global Chemical Exports,58,Riyadh Chemical Distribution,67,78728,28998,2,No,0
SHP11037,2022-05-16,2022,5,Regular,Automotive Parts,Medium,Global Auto Parts,78,Riyadh Auto Traders,77,258781,16417,1,No,0
SHP11038,2023-07-28,2023,7,Hajj,Pharmaceuticals,High,Sun Pharma Logistics,42,Saudi Medical Supplies,77,45539,7756,4,No,0
SHP11039,2023-05-09,2023,5,Regular,Consumer Goods,Low,Global Retail Exporters,76,Riyadh Retail Distribution,60,140336,6326,2,Yes,0
SHP11040,2024-09-13,2024,9,Regular,Electronics,Medium,Samsung Electronics Export,71,Jeddah Tech Distribution,77,414842,13179,4,No,0
SHP11041,2022-10-09,2022,10,Regular,Pharmaceuticals,High,Sun Pharma Logistics,42,Saudi Medical Supplies,77,65564,11747,3,Yes,1
SHP11042,2022-09-14,2022,9,Regular,Machinery,Medium,Heavy Equipment Exporters,70,Jeddah Machinery Traders,49,166558,10935,13,No,0
SHP11043,2022-01-24,2022,1,Regular,Machinery,Medium,Heavy Equipment Exporters,70,Saudi Industrial Imports,72,139933,13608,4,No,0
SHP11044,2024-04-10,2024,4,Eid,Medical Equipment,High,Healthcare Equipment Exporters,49,Riyadh Medical Distribution,57,171790,19453,6,No,1
SHP11045,2025-06-06,2025,6,Hajj,Medical Equipment,High,Global Medical Devices,51,Jeddah Healthcare Supplies,77,475923,6067,3,No,0
SHP11046,2022-09-17,2022,9,Regular,Consumer Goods,Low,Global Retail Exporters,76,Saudi Retail Group,68,82117,21669,6,No,0
SHP11047,2022-04-09,2022,4,Eid,Electronics,Medium,Tech Devices Ltd,66,Riyadh Digital Traders,83,35206,2243,2,No,0
SHP11048,2022-12-16,2022,12,Year_End_Peak,Chemicals,High,Global Chemical Exports,58,Saudi Chemical Imports,54,24603,4910,7,Yes,1
SHP11049,2022-08-18,2022,8,Regular,Medical Equipment,High,MedTech Equipment Ltd,42,Riyadh Medical Distribution,57,334302,22750,7,Yes,1
SHP11050,2025-06-02,2025,6,Hajj,Food Products,Low,Global Food Traders,84,Saudi Food Imports,82,91577,24989,2,Yes,0
SHP11051,2022-08-10,2022,8,Regular,Medical Equipment,High,Global Medical Devices,51,Riyadh Medical Distribution,57,400428,21336,7,No,1
SHP11052,2023-05-12,2023,5,Regular,Agricultural Products,Low,Agri Trade International,93,Saudi Agriculture Imports,85,392996,8437,2,Yes,0
SHP11053,2023-11-15,2023,11,Year_End_Peak,Consumer Goods,Low,Premium Consumer Goods,69,Jeddah Consumer Imports,60,285779,11648,4,No,0
SHP11054,2022-01-11,2022,1,Regular,Food Products,Low,Premium Foods Ltd,94,Saudi Food Imports,82,430480,23946,2,No,0
SHP11055,2022-01-16,2022,1,Regular,Textiles,Low,ABC Textile Mills,94,Riyadh Garment Trading,87,475913,11849,2,No,0
SHP11056,2023-04-24,2023,4,Eid,Machinery,Medium,Industrial Machinery Ltd,37,Jeddah Machinery Traders,49,103534,25601,8,No,1
SHP11057,2022-01-19,2022,1,Regular,Chemicals,High,Industrial Chemicals Ltd,40,Saudi Chemical Imports,54,132925,6880,7,No,1
SHP11058,2025-09-14,2025,9,Regular,Automotive Parts,Medium,Auto Components Ltd,80,Jeddah Vehicle Parts,89,260183,17444,0,No,0
SHP11059,2023-02-28,2023,2,Regular,Chemicals,High,Global Chemical Exports,58,Saudi Chemical Imports,54,302664,27086,5,No,1
SHP11060,2022-12-23,2022,12,Year_End_Peak,Pharmaceuticals,High,Pfizer Manufacturing,67,Riyadh Healthcare Imports,42,94065,12521,10,No,1
SHP11061,2025-01-04,2025,1,Regular,Textiles,Low,Global Garments Exporters,94,Riyadh Garment Trading,87,108898,8147,2,No,0
SHP11062,2024-04-26,2024,4,Eid,Medical Equipment,High,Global Medical Devices,51,Saudi Medical Equipment,51,13483,9879,6,No,1
SHP11063,2023-12-05,2023,12,Year_End_Peak,Chemicals,High,BASF Chemicals,50,Saudi Chemical Imports,54,253905,28823,4,No,1
SHP11064,2025-01-12,2025,1,Regular,Agricultural Products,Low,Harvest Exporters,84,Saudi Agriculture Imports,85,87077,2711,2,No,0
SHP11065,2024-07-26,2024,7,Hajj,Medical Equipment,High,Healthcare Equipment Exporters,49,Saudi Medical Equipment,51,116360,28647,5,No,1
SHP11066,2022-11-14,2022,11,Year_End_Peak,Machinery,Medium,Industrial Machinery Ltd,37,Saudi Industrial Imports,72,458506,15458,3,No,0
SHP11067,2025-01-06,2025,1,Regular,Pharmaceuticals,High,Pfizer Manufacturing,67,Saudi Medical Supplies,77,52810,26583,4,No,0
SHP11068,2022-10-03,2022,10,Regular,Pharmaceuticals,High,Pfizer Manufacturing,67,Saudi Medical Supplies,77,263886,22646,2,No,0
SHP11069,2025-04-16,2025,4,Eid,Agricultural Products,Low,Green Farm Exports,83,Saudi Agriculture Imports,85,416370,10178,2,No,0
SHP11070,2025-07-18,2025,7,Hajj,Textiles,Low,ABC Textile Mills,94,Saudi Fashion Retail,84,461191,3592,2,No,0
SHP11071,2025-07-25,2025,7,Hajj,Pharmaceuticals,High,Sun Pharma Logistics,42,Riyadh Healthcare Imports,42,426875,3092,11,No,1
SHP11072,2023-05-11,2023,5,Regular,Agricultural Products,Low,Harvest Exporters,84,Jeddah Agri Traders,95,152767,29709,0,No,0
SHP11073,2025-12-27,2025,12,Year_End_Peak,Consumer Goods,Low,Global Retail Exporters,76,Saudi Retail Group,68,51221,8880,2,No,0
SHP11074,2022-03-02,2022,3,Ramadan,Textiles,Low,Cotton Weave Industries,80,Saudi Fashion Retail,84,299329,8206,2,No,0
SHP11075,2025-12-13,2025,12,Year_End_Peak,Consumer Goods,Low,Consumer Products Ltd,74,Jeddah Consumer Imports,60,11263,23632,6,No,0
SHP11076,2022-03-22,2022,3,Ramadan,Textiles,Low,ABC Textile Mills,94,Saudi Fashion Retail,84,279336,2753,2,No,0
SHP11077,2024-03-09,2024,3,Ramadan,Automotive Parts,Medium,Auto Components Ltd,80,Saudi Auto Imports,72,220866,8462,3,No,0
SHP11078,2022-10-07,2022,10,Regular,Automotive Parts,Medium,Global Auto Parts,78,Saudi Auto Imports,72,96406,12024,3,No,0
SHP11079,2022-10-19,2022,10,Regular,Medical Equipment,High,Global Medical Devices,51,Jeddah Healthcare Supplies,77,179445,17884,2,Yes,1
SHP11080,2024-09-15,2024,9,Regular,Chemicals,High,Global Chemical Exports,58,Saudi Chemical Imports,54,89323,3330,4,No,0
SHP11081,2023-03-20,2023,3,Ramadan,Agricultural Products,Low,Harvest Exporters,84,Saudi Agriculture Imports,85,27162,13449,0,Yes,0
SHP11082,2024-11-20,2024,11,Year_End_Peak,Electronics,Medium,Global Electronics Trading,82,Riyadh Digital Traders,83,25893,14130,0,No,0
SHP11083,2025-06-19,2025,6,Hajj,Chemicals,High,BASF Chemicals,50,Riyadh Chemical Distribution,67,109615,4832,3,No,0
SHP11084,2022-11-28,2022,11,Year_End_Peak,Food Products,Low,Premium Foods Ltd,94,Jeddah Grocery Group,83,222369,9161,0,No,0
SHP11085,2023-12-23,2023,12,Year_End_Peak,Electronics,Medium,Tech Devices Ltd,66,Saudi Electronics Imports,80,426402,2119,0,No,0
SHP11086,2025-03-05,2025,3,Ramadan,Agricultural Products,Low,Agri Trade International,93,Saudi Agriculture Imports,85,267634,14277,0,No,0
